,Unnamed: 0,상가업소번호,상권업종대분류명,상권업종중분류명,상권업종소분류명,지번주소,도로명주소,위도,경도
197,207583,22402692,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 성동구 행당동 284,서울특별시 성동구 왕십리로 303,37.56085629,127.0346741
198,207860,22471903,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 일원동 712-1,서울특별시 강남구 양재대로55길 20,37.49218567,127.0877809
199,210433,21881275,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 용산구 이촌동 301-160,서울특별시 용산구 이촌로 303,37.51890428,126.9811415
200,211338,21618898,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 구로구 구로동 98-16,서울특별시 구로구 구로중앙로18길 5,37.49491356,126.8896294
201,211598,21617313,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 신길동 446-3,서울특별시 영등포구 신길로 65,37.49842737,126.9079662
202,214366,21887207,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 양평동1가 209-4,서울특별시 영등포구 선유서로26길 24,37.52384401,126.8884541
203,214601,21712385,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 방학동 632-28,서울특별시 도봉구 도당로13길 29-14,37.66560651,127.0341239
204,215136,22349040,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강북구 미아동 776-5,서울특별시 강북구 삼양로 229,37.62386661,127.0183514
205,216173,22371551,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 청량리동 286-1,서울특별시 동대문구 홍릉로 10,37.58128694,127.0451322
206,216202,22446518,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 마포구 아현동 330-3,서울특별시 마포구 신촌로 266,37.55707044,126.9551223
207,216881,21977327,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 개포동 1247-4,서울특별시 강남구 개포로17길 6,37.47895666,127.046515
208,222509,16420093,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 성북구 안암동3가 135,서울특별시 성북구 안암로9길 30,37.58183087,127.0245986
209,224200,22498888,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 금천구 시흥동 993-2,서울특별시 금천구 시흥대로 217,37.45315468,126.9007357
210,225401,27752627,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 노량진동 271-13,서울특별시 동작구 등용로14길 68,37.51227357,126.9352849
211,225517,22492284,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 구로구 구로동 819,서울특별시 구로구 디지털로26길 144,37.48329155,126.8984512
212,226093,23241809,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 관악구 봉천동 930-42,서울특별시 관악구 남부순환로 1722,37.48225909,126.94124
213,226938,21749772,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 전농동 295-134,서울특별시 동대문구 전농로 131,37.57674602,127.0575077
214,227887,22483437,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 여의도동 14-26,서울특별시 영등포구 국회대로68길 7,37.52945704,126.9194727
215,227953,20726611,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 답십리동 465-5,서울특별시 동대문구 사가정로 7,37.57059567,127.0489931
216,229317,28152059,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 마포구 노고산동 31-8,서울특별시 마포구 백범로1길 21,37.55484381,126.9378372
217,230547,28301461,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 전농동 90,서울특별시 동대문구 서울시립대로 163,37.58256838,127.0599704
218,230619,20732847,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 중구 신당동 52-260,서울특별시 중구 다산로36나길 7,37.5605331,127.0195112
219,231897,28335677,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 쌍문동 103-245,서울특별시 도봉구 도봉로103길 10,37.64491646,127.0316383
220,236778,15783187,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 서린동 154-1,서울특별시 종로구 종로 6,37.56983193,126.9780823
221,237706,22581492,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로 14,37.48617624,127.0682354
222,239294,14271038,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강동구 성내동 515-4,서울특별시 강동구 천호대로170길 106-6,37.53094172,127.131005
223,239303,14342422,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 사당동 249-90,서울특별시 동작구 사당로 204,37.48459142,126.970651
224,243581,16264164,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 송파구 가락동 600,서울특별시 송파구 양재대로 932,37.49452588,127.1086964
225,243965,28318615,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 성북구 돈암동 173-1,서울특별시 성북구 보문로34다길 2,37.5916757,127.0219903
226,249835,28337535,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 쌍문동 419,서울특별시 도봉구 삼양로144길 33,37.64950255,127.0163709
227,250781,22683366,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 광진구 구의동 70-6,서울특별시 광진구 자양로 242,37.54793381,127.088924
228,252744,20877236,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강동구 상일동 354-1,서울특별시 강동구 상일로 9,37.54792247,127.1730879
229,253262,21834627,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 광진구 광장동 330-8,서울특별시 광진구 광장로 80,37.54769468,127.1059701
230,253794,27866196,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 광진구 자양동 680-65,서울특별시 광진구 자양로 76,37.53559477,127.0872864
231,254327,22258988,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 용산구 한강로3가 40-611,서울특별시 용산구 한강대로7길 10-8,37.52456405,126.9626466
232,254660,22364353,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 대치동 316,서울특별시 강남구 삼성로 212,37.49961058,127.0658971
233,255247,28150239,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 노량진동 232-19,서울특별시 동작구 장승배기로24길 6,37.51041027,126.9405031
234,255257,27815512,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 서대문구 홍제동 278-100,서울특별시 서대문구 간호대로 11-24,37.59592302,126.948
235,255746,22417359,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 은평구 신사동 22-1,서울특별시 은평구 은평로 60,37.59860175,126.9144647
236,256811,27968929,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 서대문구 충정로3가 464,서울특별시 서대문구 서소문로 21,37.55988846,126.9640699
237,257051,25206756,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 서초구 서초동 1539-1,서울특별시 서초구 반포대로 99,37.48906106,127.0086294
238,257270,21762382,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 신영동 133-1,서울특별시 종로구 세검정로 258,37.60136552,126.9612527
239,257990,21778171,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 쌍문동 388-33,서울특별시 도봉구 노해로40길 72,37.64673261,127.0300622
240,258024,20911662,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 서초구 서초동 967,서울특별시 서초구 서초대로 219,37.49240269,127.0052606
241,258326,21786594,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 삼청동 25-23,서울특별시 종로구 북촌로 112,37.58713267,126.9844356
242,258674,28327815,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 영등포동7가 47-2,서울특별시 영등포구 영중로 83,37.5237453,126.9048934
243,258678,21791852,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 쌍문동 419,서울특별시 도봉구 삼양로144길 33,37.64950255,127.0163709
244,258801,21709460,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 혜화동 111-3,서울특별시 종로구 혜화로 1,37.58587478,127.0006892
245,259583,28159039,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 광진구 군자동 48-45,서울특별시 광진구 면목로 17-1,37.55593914,127.0755278
246,259955,22454275,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강서구 공항동 669-9,서울특별시 강서구 방화대로7길 40,37.55619634,126.813966
247,260096,22471901,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로 513,37.5129394,127.0571003
248,261563,22492996,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 역삼동 732-24,서울특별시 강남구 역삼로 239,37.49769313,127.0424882
249,261726,22488806,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 신대방동 707,서울특별시 동작구 여의대방로 28,37.4952629,126.9116763
250,261737,22469814,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 문래동6가 45,서울특별시 영등포구 문래로4길 6,37.52037348,126.8835168
251,261891,24047448,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 영등포동8가 35-1,서울특별시 영등포구 영중로 119,37.52719886,126.905171
252,263639,28066059,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 여의도동 44-35,서울특별시 영등포구 여의대방로 379,37.51912706,126.9309114
253,264138,22347196,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 성동구 홍익동 356,서울특별시 성동구 마장로 194,37.56646034,127.0313191
254,265788,21789618,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강북구 미아동 1267-56,서울특별시 강북구 삼양로19길 59,37.61573849,127.0193418
255,268956,21887958,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 양평동4가 153-31,서울특별시 영등포구 양평로 92,37.53650352,126.8970919
256,270151,28333311,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 성북구 정릉동 16-1,서울특별시 성북구 서경로 124,37.61540186,127.0135468
257,270410,15783166,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 용두동 790,서울특별시 동대문구 정릉천동로 58,37.57697545,127.0357114
258,272041,20803223,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 관악구 봉천동 729-32,서울특별시 관악구 보라매로3길 29,37.4911685,126.9250567
259,272198,28147538,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 노원구 하계동 163-4,서울특별시 노원구 공릉로58길 78,37.63542512,127.0727084
260,272783,21778598,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강북구 수유동 173-3,서울특별시 강북구 도봉로 383,37.64122459,127.0286382
261,273494,28357111,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 구로구 고척동 256-22,서울특별시 구로구 경인로33바길 5-1,37.50151248,126.8504116
262,273822,27728366,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 도곡동 543-7,서울특별시 강남구 도곡로28길 8,37.49205835,127.0420965
263,274711,27725212,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 창신동 330-1,서울특별시 종로구 종로 328,37.57236515,127.0142619
264,277769,15671102,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 마포구 대흥동 328-31,서울특별시 마포구 독막로 248-1,37.54633989,126.9410586
265,277904,14219698,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 성북구 성북동 126-3,서울특별시 성북구 성북로 81,37.59307643,126.9999022
266,280572,28322290,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 상도동 511,서울특별시 동작구 상도로 369,37.49642124,126.9551424
267,282404,27987474,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 노원구 상계동 432-1,서울특별시 노원구 노원로34길 48-4,37.66100629,127.0659526
268,283134,14219386,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강동구 천호동 336-8,서울특별시 강동구 올림픽로77길 46-38,37.54428223,127.1231324
269,284366,22532154,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 상도동 31-7,서울특별시 동작구 상도로 236,37.50499769,126.9448323
270,285576,27722880,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 신사동 549-1,서울특별시 강남구 압구정로 134,37.52434396,127.0234921
271,287074,22530511,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 신사동 549-1,서울특별시 강남구 압구정로 134,37.52434396,127.0234921
272,289299,21788490,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 중구 을지로6가 58-5,서울특별시 중구 을지로 238,37.5662902,127.0043694
273,292369,23252905,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 송파구 문정동 41-5,서울특별시 송파구 동남로4길 10,37.4890986,127.1239701
274,292805,17223363,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 답십리동 58-16,서울특별시 동대문구 답십리로52길 13-2,37.57209639,127.0586077
275,292806,17223384,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 창동 16,서울특별시 도봉구 노해로 389,37.65272618,127.0513238
276,292948,17218031,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 서대문구 미근동 209,서울특별시 서대문구 통일로 97,37.56418387,126.9668628
277,293533,17196442,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 연건동 28-21,서울특별시 종로구 대학로 101,37.58044782,126.9971841
278,294019,17195736,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 여의도동 18,서울특별시 영등포구 여의공원로 13,37.52596258,126.9166948
279,294852,17238137,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 마포구 동교동 147-6,서울특별시 마포구 연희로 1,37.55890012,126.9260651
280,295033,17237954,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 송파구 삼전동 71-33,서울특별시 송파구 백제고분로32길 6-58,37.50069793,127.0932757
281,295301,17223355,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 용산구 용산동3가 1,서울특별시 용산구 이태원로 22,37.5335884,126.9776719
282,295792,14062478,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 논현동 210-1,서울특별시 강남구 언주로 651,37.51492265,127.0349041
283,295899,22544560,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 사당동 1007-57,서울특별시 동작구 동작대로 75,37.48336903,126.9813981
284,296386,22511696,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동작구 흑석동 101-3,서울특별시 동작구 서달로15길 13,37.50837883,126.962373
285,297589,28153912,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 삼성동 21,서울특별시 강남구 삼성로 635,37.51657624,127.0510478
286,297938,22328818,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 문래동2가 14-56,서울특별시 영등포구 도림로 429,37.51388705,126.8951285
287,297989,14061224,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 광진구 자양동 680-81,서울특별시 광진구 자양로 72,37.53483104,127.0875672
288,298740,14061121,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 개포동 14-1,서울특별시 강남구 개포로109길 34,37.49419735,127.0776351
289,300570,22004422,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 신사동 660-7,서울특별시 강남구 압구정로 332,37.52823697,127.0378213
290,301812,25500295,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 중구 충무로1가 21-1,서울특별시 중구 소공로 70,37.56158656,126.9821565
291,302174,21618636,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 중구 신당동 304-417,서울특별시 중구 다산로29길 23,37.56122392,127.0126656
292,302587,21810011,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 종로2가 39-2,서울특별시 종로구 종로17길 8,37.5707004,126.9889491
293,302637,28001600,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 신사동 502-11,서울특별시 강남구 강남대로 620,37.51714004,127.0196833
294,302694,22468746,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 은평구 역촌동 50-24,서울특별시 은평구 갈현로 100,37.60673134,126.9108016
295,302784,21813173,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 동대문구 장안동 301-1,서울특별시 동대문구 사가정로 240,37.57856934,127.0715573
296,304168,17205728,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 도봉구 도봉동 594-17,서울특별시 도봉구 도봉로169길 53-15,37.67902475,127.0432007
297,306540,25475307,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 서초구 방배동 923-6,서울특별시 서초구 방배로13길 18,37.48312743,126.9952751
298,308661,22878215,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 역삼동 647-9,서울특별시 강남구 테헤란로 131,37.50005699,127.0329127
299,308875,27736022,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 종로구 무악동 63-9,서울특별시 종로구 통일로 266,37.57587172,126.9567729
300,310373,21924987,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 104,37.51981032,127.099289
301,310422,21916532,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 노원구 공릉동 172,서울특별시 노원구 공릉로 232,37.63306923,127.0767711
302,310541,21855422,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 중구 남창동 190-11,서울특별시 중구 퇴계로6길 18,37.55741822,126.9783876
303,310872,21933309,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 영등포구 신길동 1300,서울특별시 영등포구 영등포로 422,37.51238581,126.9247977
304,310942,22520316,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 관악구 봉천동 1575-7,서울특별시 관악구 쑥고개로 88,37.47912345,126.9462817
305,311031,20917776,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강남구 도곡동 458-10,서울특별시 강남구 남부순환로378길 34-10,37.48395484,127.0461801
306,311274,28136280,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 송파구 신천동 7,서울특별시 송파구 올림픽로35길 124,37.51723323,127.1004626
307,311456,21895815,생활서비스,운송/배달/택배,우체국/우편물취급소,서울특별시 강동구 고덕동 655-5,서울특별시 강동구 고덕로61길 132,37.56054643,127.1515219
