,주소,위도,경도,지하철 평균거리
375,서울특별시 영등포구 선유서로 40,37.519134,126.8852409,4.201802129
376,서울특별시 영등포구 선유서로 35,37.5193166,126.8840481,4.998228381
377,서울특별시 영등포구 선유서로 31,37.5184364,126.8838267,3.995385729
378,서울특별시 영등포구 선유서로 115,37.5262329,126.8853638,5.248136659
379,서울특별시 영등포구 선유로9나길 8,37.5168776,126.8858207,4.19037092
380,서울특별시 영등포구 선유로9나길 5,37.51727072,126.8867198,4.278715324
381,서울특별시 영등포구 선유로9길 31,37.5171755,126.8847882,4.120973121
382,서울특별시 영등포구 선유로47길 34,37.5368785,126.89376,1.220507655
383,서울특별시 영등포구 선유로43가길 24,37.5316287,126.8919132,3.794879265
384,서울특별시 영등포구 선유로33길 23,37.5265939,126.8880477,5.340301118
385,서울특별시 영등포구 선유로33길 22,37.5272237,126.8885519,5.277091896
386,서울특별시 영등포구 선유로 33,37.5170201,126.8880592,5.232476641
387,서울특별시 영등포구 선유로 207,37.5318555,126.8935179,4.885956102
388,서울특별시 영등포구 선유로 172,37.528336,126.8927894,5.980299571
389,서울특별시 영등포구 선유동2로 56,37.5333119,126.8984233,4.198013034
390,서울특별시 영등포구 선유동2로 29,37.5320347,126.8955806,4.224985412
391,서울특별시 영등포구 버드나루로 130,37.5293549,126.9085041,2.493369249
392,서울특별시 영등포구 문래로8길 5,37.5198906,126.8864037,4.319054615
393,서울특별시 영등포구 문래로4길 6,37.520444,126.882871,4.223034084
394,서울특별시 영등포구 문래로4길 26,37.5186203,126.8827818,4.029424129
395,서울특별시 영등포구 문래로4길 20,37.5195252,126.8828222,4.133106217
396,서울특별시 영등포구 문래로20길 14,37.5175814,126.8930031,6.184010328
397,서울특별시 영등포구 문래로 82,37.5183627,126.8908636,6.279781668
398,서울특별시 영등포구 문래로 137,37.51910762,126.8970491,6.362770654
399,서울특별시 영등포구 디지털로69길 16,37.4947769,126.9043881,2.690717351
400,서울특별시 영등포구 도영로7길 7,37.549662,127.1088843,1.49479555
401,서울특별시 영등포구 도영로 66,37.5103949,126.9001766,2.239627144
402,서울특별시 영등포구 도영로 2-5,37.5069364,126.8949211,2.529091693
403,서울특별시 영등포구 도신로4길 6,37.5025492,126.8941884,1.344004768
404,서울특별시 영등포구 도신로4길 14,37.5023194,126.8954185,1.230095438
405,서울특별시 영등포구 도신로29길 28,37.5120598,126.9045485,
406,서울특별시 영등포구 도신로15다길 33,37.50775351,126.8971414,1.82998143
407,서울특별시 영등포구 도신로 68-1,37.5053313,126.9004211,1.100916318
408,서울특별시 영등포구 도신로 31,37.5055203,126.8956193,1.854205888
409,서울특별시 영등포구 도신로 100,37.5067447,126.9035366,1.08311898
410,서울특별시 영등포구 도림천로 431,37.4873594,126.8995138,4.264609108
411,서울특별시 영등포구 도림로54길 14,37.4950646,126.9027247,2.777038728
412,서울특별시 영등포구 도림로47길 1,37.495928,126.89981,2.208776023
413,서울특별시 영등포구 도림로145길 28,37.5142061,126.8885771,4.873391445
414,서울특별시 영등포구 도림로143길 30,37.5137751,126.889503,4.912197224
415,서울특별시 영등포구 도림로 464,37.5163791,126.8927664,4.459012588
416,서울특별시 영등포구 도림로 365,37.5091679,126.8987346,1.477934504
417,서울특별시 영등포구 도림로 313,37.5042671,126.9009904,1.102588984
418,서울특별시 영등포구 도림로 187,37.4964591,126.9009261,2.763959515
419,서울특별시 영등포구 대방천로14길 32,37.4972821,126.9087501,3.033690207
420,서울특별시 영등포구 대방천로 180,37.4982638,126.9125548,3.848297015
421,서울특별시 영등포구 대림로29길 13,37.49528802,126.8980356,3.230636775
422,서울특별시 영등포구 대림로22길 29,37.4956182,126.9036771,2.778900832
423,서울특별시 영등포구 대림로 256,37.5037835,126.8965839,1.356946221
424,서울특별시 영등포구 당산로54길 11,37.5343799,126.9059115,3.475564722
425,서울특별시 영등포구 당산로4길 12,37.5160389,126.896786,3.259348089
426,서울특별시 영등포구 당산로42길 7,37.5310626,126.9006948,5.594212504
427,서울특별시 영등포구 당산로42길 16,37.5296467,126.900834,6.122180337
428,서울특별시 영등포구 당산로42길 13,37.5307189,126.9020034,5.583591655
429,서울특별시 영등포구 당산로41길 23,37.5310896,126.8964119,4.729083525
430,서울특별시 영등포구 당산로36길 12,37.528049,126.8980001,6.950630231
431,서울특별시 영등포구 당산로31길 32,37.5276902,126.8936328,6.751167218
432,서울특별시 영등포구 당산로 95,37.5235102,126.894895,8.833037165
433,서울특별시 영등포구 당산로 68,37.5206537,126.8963598,7.69861645
434,서울특별시 영등포구 당산로 222,37.5332373,126.9022713,4.19560312
435,서울특별시 영등포구 당산로 214,37.5320908,126.902986,4.225218447
436,서울특별시 영등포구 국회대로76가길 11,37.5309637,126.9231927,1.046364693
437,서울특별시 영등포구 국회대로54길 10,37.52293523,126.9083065,3.67886727
438,서울특별시 영등포구 국회대로50길 20,37.523206,126.905671,5.813583522
439,서울특별시 영등포구 국회대로37길 22,37.5284502,126.9012562,6.478077548
440,서울특별시 영등포구 국회대로29길 13,37.530191,126.8955412,5.779256256
441,서울특별시 영등포구 국회대로 597,37.5273128,126.9013023,6.776220832
442,서울특별시 영등포구 국회대로 552,37.5279629,126.8953498,6.678052178
443,서울특별시 영등포구 국제금융로7길 32,37.5234281,126.9342433,3.069805233
444,서울특별시 영등포구 국제금융로7길 27,37.5245331,126.9318535,3.948815017
445,서울특별시 영등포구 국제금융로7길 20,37.5221527,126.9336795,2.930675573
446,서울특별시 영등포구 국제금융로7길 1,37.5230829,126.9308314,3.786656283
447,서울특별시 영등포구 국제금융로7가길 21,37.5221449,126.9355476,2.540595946
448,서울특별시 영등포구 국제금융로 86,37.5202096,126.9317611,2.782250832
449,서울특별시 영등포구 국제금융로 79,37.521488,126.9325081,3.003126496
450,서울특별시 영등포구 국제금융로 109,37.5198261,126.9343703,2.327879316
451,서울특별시 영등포구 국제금융로 108-6,37.5185166,126.9329842,2.236171293
452,서울특별시 영등포구 경인로77길 21,37.5126219,126.8915407,4.762113897
453,서울특별시 영등포구 가마산로79길 7,37.5054901,126.9152452,2.600447017
454,서울특별시 영등포구 가마산로79길 19,37.506462,126.9165908,2.313841788
455,서울특별시 영등포구 가마산로 575,37.5047193,126.9188187,3.605793561
456,서울특별시 영등포구 가마산로 468,37.5056076,126.9083697,1.602175404
457,서울특별시 영등포구 가마산로 442,37.50499778,126.9093498,1.836817228
458,서울특별시 영등포구 가마산로 426,37.50411923,126.9037603,1.434728146
459,서울특별시 영등포구 가마산로 312,37.4968598,126.8946389,2.042220722
460,서울특별시 영등포구 63로 7,37.5187571,126.9352172,1.05365814
461,서울특별시 영등포구 63로 45,37.5205064,126.9385984,1.124417517
462,서울특별시 양천구 지양로15길 20,37.5233774,126.8295859,
463,서울특별시 양천구 중앙로53길 5,37.5252901,126.848656,5.313867845
464,서울특별시 양천구 중앙로43길 14,37.518826,126.851496,3.853699922
465,서울특별시 양천구 중앙로29길 61,37.5188916,126.8472217,2.012199434
466,서울특별시 양천구 중앙로29길 55,37.5165172,126.8474503,1.71206396
467,서울특별시 양천구 중앙로29길 108,37.5209773,126.8488666,3.158435749
468,서울특별시 양천구 월정로9길 17,37.5243645,126.8394482,
469,서울특별시 양천구 월정로 306,37.5440478,126.8293478,1.203246211
470,서울특별시 양천구 월정로 303,37.5445455,126.8284979,1.169037027
471,서울특별시 양천구 오목로5길 19,37.5233264,126.8400971,
472,서울특별시 양천구 오목로1길 46,37.5243291,126.8369039,
473,서울특별시 양천구 오목로13길 7,37.52371,126.8448771,3.345317627
474,서울특별시 양천구 오목로 300,37.524211,126.870491,4.067339856
475,서울특별시 양천구 오목로 299,37.5254967,126.8702493,4.176728032
476,서울특별시 양천구 신정이펜2로 55,37.5159445,126.8304576,
477,서울특별시 양천구 신정이펜1로 99,37.5148377,126.8272849,
478,서울특별시 양천구 신정이펜1로 51,37.5107697,126.8298689,
479,서울특별시 양천구 신정이펜1로 50,37.5117701,126.8317714,
480,서울특별시 양천구 신정이펜1로 27,37.5107745,126.8333166,
481,서울특별시 양천구 신정로7길 76,37.5134521,126.8354272,
482,서울특별시 양천구 신정로7길 75,37.51304941,126.8337341,
483,서울특별시 양천구 신정로7길 70,37.5126705,126.8362128,
484,서울특별시 양천구 신정로7길 60-7,37.5133188,126.8390636,
485,서울특별시 양천구 신정로14길 6,37.5080816,126.8443952,
486,서울특별시 양천구 신정로14길 1,37.5091685,126.8446745,
487,서울특별시 양천구 신정로13길 50,37.513351,126.8425224,
488,서울특별시 양천구 신정로13길 38,37.5125102,126.8431245,
489,서울특별시 양천구 신정로11길 63,37.5114679,126.8368562,
490,서울특별시 양천구 신정로11길 20,37.5119294,126.8391532,
491,서울특별시 양천구 신정로 300,37.5123066,126.8546141,1.203161798
492,서울특별시 양천구 신정로 293,37.5141589,126.8548469,1.572350862
493,서울특별시 양천구 신정로 290,37.5119316,126.8530425,1.166557872
494,서울특별시 양천구 신정로 275,37.5132996,126.852873,1.418762539
495,서울특별시 양천구 신정로 260,37.5110396,126.850046,1.014223191
496,서울특별시 양천구 신정로 225-12,37.5115753,126.8472095,
497,서울특별시 양천구 신정로 170,37.5079077,126.8408442,
498,서울특별시 양천구 신월로9길 37,37.5204711,126.8384999,
499,서울특별시 양천구 신월로20길 7,37.5191587,126.845664,1.588237378
500,서울특별시 양천구 신월로20길 33,37.51794,126.8468136,1.789407318
501,서울특별시 양천구 신월로15길 25,37.5198801,126.8405541,
502,서울특별시 양천구 신월로 99,37.5176143,126.8359615,
503,서울특별시 양천구 신목로5길 9,37.5178406,126.8740132,3.592886219
504,서울특별시 양천구 신목로2길 11,37.5198784,126.874888,2.800967911
505,서울특별시 양천구 신목로12길 22,37.5198784,126.874888,2.800967911
506,서울특별시 양천구 신목로 9,37.5181035,126.8758354,2.781660168
507,서울특별시 양천구 신목로 77,37.5217974,126.8736268,3.182489633
508,서울특별시 양천구 신목로 7,37.5157638,126.8763711,3.572110638
509,서울특별시 양천구 신목로 5,37.5171091,126.8762766,2.737555364
510,서울특별시 양천구 신목로 43,37.5188309,126.8723424,2.56609287
511,서울특별시 양천구 신목로 23,37.5171463,126.8744771,3.608368092
512,서울특별시 양천구 신목로 10,37.5181305,126.8766622,2.886836316
513,서울특별시 양천구 목동중앙서로 37,37.5336997,126.8678104,1.137685911
514,서울특별시 양천구 목동중앙북로8길 71,37.54558678,126.8654586,
515,서울특별시 양천구 목동중앙북로8길 111,37.5450018,126.8683758,
516,서울특별시 양천구 목동중앙북로 38,37.546889,126.8672368,
517,서울특별시 양천구 목동중앙본로22길 63,37.5419755,126.8728085,
518,서울특별시 양천구 목동중앙본로 15,37.5380526,126.8714021,
519,서울특별시 양천구 목동중앙본로 10,37.5385437,126.8714519,
520,서울특별시 양천구 목동중앙로7길 32,37.5394083,126.8711933,
521,서울특별시 양천구 목동중앙로 67,37.5358469,126.8699072,
522,서울특별시 양천구 목동중앙로 143,37.5413035,126.8755033,
523,서울특별시 양천구 목동중앙로 11,37.5321007,126.8668586,1.461129908
524,서울특별시 양천구 목동중앙남로3길 11,37.535931,126.867077,
525,서울특별시 양천구 목동중앙남로 100,37.5427613,126.8634813,
526,서울특별시 양천구 목동서로2길 22,37.5414628,126.8816546,
527,서울특별시 양천구 목동서로 70,37.5374403,126.8762201,
528,서울특별시 양천구 목동서로 400,37.5165011,126.8587497,2.850711264
529,서울특별시 양천구 목동서로 38,37.5392044,126.880561,
530,서울특별시 양천구 목동서로 340,37.5187044,126.8613466,4.902944992
531,서울특별시 양천구 목동서로 280,37.5218999,126.8683514,3.190403571
532,서울특별시 양천구 목동서로 264,37.5244455,126.868592,4.047686369
533,서울특별시 양천구 목동서로 234,37.5264032,126.8693341,4.080655722
534,서울특별시 양천구 목동서로 130,37.5320037,126.8711975,2.249471585
535,서울특별시 양천구 목동서로 100,37.5341913,126.8714975,
536,서울특별시 양천구 목동로3길 41,37.5099235,126.8632848,2.538001832
537,서울특별시 양천구 목동로 230,37.528994,126.8650035,3.626526754
538,서울특별시 양천구 목동로 224,37.5285923,126.8650937,3.828021485
539,서울특별시 양천구 목동로 212,37.5290303,126.869144,3.202141462
540,서울특별시 양천구 목동동로12길 23,37.523805,126.8746806,3.957627255
541,서울특별시 양천구 목동동로10길 16-6,37.5181266,126.8715119,2.574907698
542,서울특별시 양천구 목동동로 50,37.5132319,126.8623246,2.983717645
543,서울특별시 양천구 목동동로 430,37.5350632,126.8850851,
544,서울특별시 양천구 목동동로 411,37.536731,126.8822116,
545,서울특별시 양천구 목동동로 401,37.5363537,126.8811222,
546,서울특별시 양천구 목동동로 350,37.5332441,126.8829057,1.077586756
547,서울특별시 양천구 목동동로 339,37.5321823,126.8767997,1.152240754
548,서울특별시 양천구 목동동로 258,37.5252791,126.8746695,4.034108878
549,서울특별시 양천구 목동동로 257,37.5268536,126.8750345,3.392237621
550,서울특별시 양천구 목동동로 250,37.5256697,126.873797,4.024310303
551,서울특별시 양천구 목동동로 240,37.5259957,126.8727061,4.027482093
552,서울특별시 양천구 목동동로 202,37.5234632,126.8717412,3.898700374
553,서울특별시 양천구 목동동로 189,37.522674,126.8704315,3.590205704
554,서울특별시 양천구 목동동로 180,37.5215628,126.8721471,3.172992409
555,서울특별시 양천구 목동동로 177,37.5216391,126.8704458,3.203731013
556,서울특별시 양천구 목동동로 130,37.5151892,126.8713633,1.840491936
557,서울특별시 양천구 목동동로 100,37.514173,126.8650104,5.303052601
558,서울특별시 양천구 목동동로 10,37.511398,126.859448,1.663359585
559,서울특별시 양천구 목동남로4길 81,37.5104913,126.8682994,3.177444743
560,서울특별시 양천구 목동남로4길 80,37.50852081,126.8684736,1.957949637
