번호,주소,시군구,경도,위도,소방서 평균거리,초등학교 평균거리,우체국 평균거리,지하철 평균거리,전통시장 평균거리,편의점 평균거리,유치원 평균거리,중학교 평균거리,어린이집 평균거리
158,서울특별시 은평구 통일로 1080,은평구,126.9175305,37.63923349,,3.450807997,1.997023933,3.501704898,,51.43865485,4.644545577,1.095804307,22.19796248
159,서울특별시 은평구 통일로 1034,은평구,126.9175985,37.63528526,,3.276274601,3.787067062,4.950752004,,55.17337785,3.256658496,,24.5685188
160,서울특별시 은평구 진흥로 267,은평구,126.9385821,37.6115563,,2.946292118,2.490783892,3.66289299,1.207429371,42.15830555,3.881665556,,34.81201215
161,서울특별시 은평구 진관4로 87,은평구,126.9308402,37.6475351,,3.649521433,,,,11.39524478,10.53867399,1.726215355,29.5763756
162,서울특별시 은평구 진관4로 78-7,은평구,126.9328208,37.6499688,,1.678125704,,,,5.84864264,5.560420341,1.122553468,15.94647046
163,서울특별시 은평구 진관4로 78-38,은평구,126.9313598,37.64391623,,3.944803344,,,,16.2744207,6.334296244,2.010774976,28.15560376
164,서울특별시 은평구 진관4로 77,은평구,126.9293087,37.6482939,,3.144381609,,,,11.37843416,12.9181537,1.822594999,27.50714745
165,서울특별시 은평구 진관4로 48-8,은평구,126.9262676,37.6322759,,6.595465831,1.636267424,1.197738745,,43.15098918,14.96476432,4.667790511,41.39112722
166,서울특별시 은평구 진관4로 48-51,은평구,126.9291039,37.6484546,,2.976904388,,,,11.23190083,9.155986993,1.806695282,26.97931114
167,서울특별시 은평구 진관4로 48-50,은평구,126.927883,37.6474864,,3.336068327,,,,14.56306146,9.646988498,2.461335218,31.91092968
168,서울특별시 은평구 진관4로 48-17,은평구,126.9286741,37.648085,,3.350390714,,,,12.40742308,9.486738745,2.005600308,29.12078659
169,서울특별시 은평구 진관4로 47,은평구,126.9298087,37.6489181,,2.558432257,,,,9.882896697,10.44143485,1.585339098,24.6532696
170,서울특별시 은평구 진관4로 37,은평구,126.9265857,37.6466728,,3.750928012,,,,18.31966809,9.65361416,3.581783066,34.83411857
171,서울특별시 은평구 진관4로 17,은평구,126.9227727,37.6415577,,4.453551269,1.414266171,1.583672134,,43.07753397,7.589765044,2.518220742,32.54303343
172,서울특별시 은평구 진관4로 107,은평구,126.924494,37.6354766,,4.888583626,2.90941107,1.893152827,,49.2933717,11.4482121,3.601894212,32.5266746
173,서울특별시 은평구 진관4로 100,은평구,126.9355523,37.6506098,,1.247389201,,,,4.630091334,3.463308624,,10.28098938
174,서울특별시 은평구 진관3로 77,은평구,126.9238442,37.6438336,,4.235877758,1.024053686,1.115858644,,30.96597194,8.646027923,5.802220383,35.67160562
175,서울특별시 은평구 진관3로 70,은평구,126.9219731,37.6411039,,4.480305201,1.558433814,1.814843602,,48.64187701,6.473775842,2.075655623,32.46724099
176,서울특별시 은평구 진관3로 67,은평구,126.9192866,37.6381577,,3.666883851,3.091211097,6.566168871,,57.79123893,5.001716374,1.131253331,28.81840785
177,서울특별시 은평구 진관3로 15-45,은평구,126.9171292,37.6425395,,5.803508401,1.181410381,1.543006465,,36.73781949,4.645887547,1.280813209,23.23850657
178,서울특별시 은평구 진관3로 15-35,은평구,126.9236501,37.6449549,,4.127956196,,1.001430339,,27.22828431,8.909269943,5.031103482,35.6474814
179,서울특별시 은평구 진관2로 90,은평구,126.9272246,37.6333845,,5.822568811,1.594431688,1.190683731,,40.32433932,16.37742118,4.05749231,40.06997524
180,서울특별시 은평구 진관2로 77,은평구,126.9276171,37.6345812,,5.047430441,1.5974675,1.218865479,,40.71664366,14.3353388,3.521362755,34.79886622
181,서울특별시 은평구 진관2로 60,은평구,126.9198476,37.6318934,,5.461866442,2.502889795,1.785601089,1.054073066,56.29829501,7.750343662,2.362191432,38.848989
182,서울특별시 은평구 진관2로 57-7,은평구,126.924494,37.6354766,,4.888583626,2.90941107,1.893152827,,49.2933717,11.4482121,3.601894212,32.5266746
183,서울특별시 은평구 진관2로 57-37,은평구,126.928169,37.6371052,,4.133261959,1.443917557,1.205452853,,37.41703641,11.21815162,2.984342788,33.04376891
184,서울특별시 은평구 진관2로 111-7,은평구,126.9315448,37.6366325,,2.186970194,1.02706238,,,21.74506615,9.324584512,2.85645051,28.20160587
185,서울특별시 은평구 진관1로 77-8,은평구,126.9307251,37.631385,,5.158743979,1.000259305,,,24.87863492,14.33150377,5.282451746,34.40032862
186,서울특별시 은평구 진관1로 55,은평구,126.914929,37.6337285,,1.852300021,1.874101908,2.066132362,,39.38881897,1.671007871,,21.6583752
187,서울특별시 은평구 진관1로 22,은평구,126.9148018,37.635659,,2.695703564,1.95936516,2.684598823,,41.56272732,2.600558909,,19.63327069
188,서울특별시 은평구 진관1로 21-9,은평구,126.9200529,37.6317031,,5.577949285,2.392380834,1.71185167,1.072382406,55.79535326,7.904250522,3.419335082,39.50962279
189,서울특별시 은평구 진관1로 21-10,은평구,126.9207485,37.6337149,,4.830867606,5.205670278,2.558503498,,57.26261699,7.696437374,2.333249062,34.97561002
190,서울특별시 은평구 증산로3길 26-1,은평구,126.9029992,37.5818742,,5.920612071,,3.317492465,4.512828147,62.1737803,7.64337805,5.390609587,47.27560796
191,서울특별시 은평구 증산로15길 67-7,은평구,126.9050321,37.5897887,,6.827630231,,2.533806265,1.077659691,45.62172818,9.050128656,9.295850338,48.42653464
192,서울특별시 은평구 증산로15길 35-10,은평구,126.9077834,37.5895119,,6.152163073,,3.270284038,4.396127151,63.82673441,9.778369317,9.189023026,59.72713674
193,서울특별시 은평구 증산로13길 44-5,은평구,126.907735,37.587619,,4.872130621,,3.475937258,4.794094002,72.03779901,8.882761345,9.458370207,61.01219379
194,서울특별시 은평구 응암로30길 16,은평구,126.9194381,37.59521591,,7.499211939,1.731007503,3.515987833,8.242588897,111.5811362,15.31868791,1.858872405,80.06766001
195,서울특별시 은평구 응암로30길 15,은평구,126.92186,37.596311,,7.583100248,1.429468805,2.702663253,5.473779776,102.1681965,16.16179368,3.363657472,80.60769592
196,서울특별시 은평구 응암로 366,은평구,126.92309,37.60383,,6.483754427,1.045205538,6.317487608,3.885995273,150.9259675,11.31626518,1.27420588,83.87073876
197,서울특별시 은평구 응암로 318,은평구,126.9222397,37.5992267,,4.898772244,1.452446714,2.952896321,4.391781066,125.4600686,13.51825992,2.78960288,87.9627589
198,서울특별시 은평구 은평터널로7길 2,은평구,126.9063355,37.5927487,,7.769061779,1.033323556,1.480061191,,47.7949622,9.899900633,6.5882112,49.22714395
199,서울특별시 은평구 은평터널로 66,은평구,126.9013422,37.5863961,,4.912989399,,1.240745049,3.050910694,29.12191681,8.626320461,6.43511967,38.13342376
200,서울특별시 은평구 은평터널로 65,은평구,126.9000124,37.5868487,,4.753675266,,1.071842196,2.936520605,21.6860789,8.325723073,5.788757178,30.47238717
201,서울특별시 은평구 은평터널로 60,은평구,126.9002363,37.5854117,,4.889850298,,2.215738637,3.506180984,34.4421001,7.518921699,5.529601945,35.16110819
202,서울특별시 은평구 은평터널로 164,은평구,126.9086256,37.5935228,,7.914656683,1.309007712,2.980637354,2.236200964,65.32440054,12.37909843,5.202048181,60.00016361
203,서울특별시 은평구 은평터널로 163,은평구,126.9062236,37.5935011,,7.794412149,1.085383869,1.423084781,,46.88540713,9.617163238,6.397821916,47.76355731
204,서울특별시 은평구 은평터널로 121-6,은평구,126.904003,37.5904992,,6.764749995,,2.263889304,,37.17266199,8.740021269,8.34365278,43.51194422
205,서울특별시 은평구 은평로 240,은평구,126.934656,37.59962,,4.420400159,,5.818859631,2.612985023,47.95221118,8.15221581,2.280070101,41.94590157
206,서울특별시 은평구 은평로 220,은평구,126.932044,37.599269,,4.400102125,,2.59368847,5.004193313,59.55613203,8.17088596,2.591091849,51.26645067
207,서울특별시 은평구 연서로48길 12,은평구,126.9321409,37.6284338,,6.817941947,,,,31.44614717,10.92514235,6.286826822,32.87873213
208,서울특별시 은평구 연서로48길 11,은평구,126.9308273,37.6312466,,5.101592135,,,,24.82665483,14.08319329,5.300109777,34.18962465
209,서울특별시 은평구 연서로46길 7,은평구,126.9327173,37.63396029,,3.052611139,,,,18.16083931,11.2885248,3.534032454,29.21000077
210,서울특별시 은평구 연서로44길 7,은평구,126.9348048,37.6379708,,2.340397321,,,,15.48787862,5.502068989,1.53025726,19.97863347
211,서울특별시 은평구 연서로44길 30,은평구,126.9396204,37.6434624,,1.061273607,,,,6.852170253,,,8.54468239
212,서울특별시 은평구 연서로 487,은평구,126.9168896,37.6340464,,2.949741733,2.77160864,2.834644315,,51.49298222,2.368290259,,27.84164656
213,서울특별시 은평구 연서로 455,은평구,126.9167365,37.634766,,3.021783728,2.877338646,3.420199377,,50.90653106,2.905979911,,22.50995084
214,서울특별시 은평구 연서로 149,은평구,126.9168122,37.6122422,1.263434881,9.52547673,3.281612344,5.967164696,4.595683538,162.4969395,18.0063039,6.797470456,73.91951321
215,서울특별시 은평구 수색로 300,은평구,126.891951,37.584794,,3.939121825,,,2.815387456,48.75537912,5.197551362,1.339529511,31.11143389
216,서울특별시 은평구 수색로 217,은평구,126.898834,37.5792037,,5.731348769,,2.817667598,3.563561347,67.11759741,8.05956222,3.46245397,45.94754884
217,서울특별시 은평구 서오릉로21길 47,은평구,126.9063902,37.6121411,,7.007730235,3.116002761,1.047242391,1.149615895,56.91765103,11.1684574,7.507222551,39.33556761
218,서울특별시 은평구 서오릉로21길 36,은평구,126.905638,37.6129617,,6.390056749,2.774956297,,1.078151399,49.74751385,10.43098602,7.422729296,33.29475575
219,서울특별시 은평구 서오릉로 94,은평구,126.9217449,37.609112,1.05390653,7.718117351,2.0443818,6.970315257,5.10657485,149.058517,11.80785246,1.54931119,70.87505417
220,서울특별시 은평구 서오릉로 46,은평구,126.9246203,37.6051208,,6.667945007,,6.171633601,4.702524571,143.0367378,11.37890053,1.100675907,78.73292227
221,서울특별시 은평구 불광로2길 41,은평구,126.9267737,37.6166044,2.668229467,12.81110457,1.714088475,7.775041457,5.291057355,138.8695139,12.00820267,2.389608551,54.91241008
222,서울특별시 은평구 불광로2길 33,은평구,126.937083,37.6126016,,5.088766064,2.47581537,4.278769163,1.377457552,45.11414856,3.988857652,,39.8249129
223,서울특별시 은평구 불광로2길 16,은평구,126.9350558,37.6121197,,6.81390714,3.296560862,5.256295823,2.901264631,61.94639178,6.533794301,,46.51494552
224,서울특별시 은평구 불광로 90,은평구,126.9328692,37.6147577,1.053557659,9.390572455,1.60369197,5.866994543,2.811495809,77.77968799,8.441973094,1.062251673,50.11166003
225,서울특별시 은평구 불광로 64,은평구,126.9324764,37.6130801,1.003326098,9.101063469,2.1573392,6.598841214,3.63122794,79.98407388,8.735256145,,55.38421096
226,서울특별시 은평구 불광로 170,은평구,126.9321696,37.6216983,1.053889995,10.72885167,1.108463023,2.67131977,1.069625159,66.2669082,9.443617121,5.146698889,35.49489743
227,서울특별시 은평구 불광로 122-10,은평구,126.9357306,37.6181527,,6.894913249,1.024039142,3.846600794,,45.20034154,6.157601696,1.55035353,33.8763434
228,서울특별시 은평구 북한산로 2,은평구,126.9220425,37.6432492,,4.231290621,1.139051731,1.302512944,,35.61613832,7.997982229,2.913519428,33.0606823
229,서울특별시 은평구 백련산로2길 19,은평구,126.9242045,37.5895014,,16.43048329,,1.060619215,13.91745465,124.0602154,30.02677405,10.56058653,107.4714918
230,서울특별시 은평구 백련산로2길 19,은평구,126.9253163,37.5920025,,16.43048329,,1.060619215,13.91745465,124.0602154,30.02677405,10.56058653,107.4714918
231,서울특별시 은평구 백련산로 67,은평구,126.9215014,37.59279985,,7.757955416,1.117643182,2.627500143,9.200290946,84.15909382,15.55712941,2.720684801,70.96471766
232,서울특별시 은평구 백련산로 6,은평구,126.9236175,37.5867673,,10.83125228,,,7.257035284,70.67287549,18.86351421,6.585657804,51.41831442
233,서울특별시 은평구 백련산로 38,은평구,126.9236217,37.5911513,,8.298985194,,1.164856157,7.901282907,67.775639,15.48280102,4.168421529,59.74854392
234,서울특별시 은평구 백련산로 37,은평구,126.9221197,37.58942882,,9.71888974,,1.297575614,9.544345946,76.03133227,19.028067,4.330768689,58.68979399
235,서울특별시 은평구 백련산로 36,은평구,126.9240993,37.5879981,,10.27204089,,1.006613468,7.350933596,65.61353819,18.02195686,5.226376334,49.59156695
236,서울특별시 은평구 백련산로 160,은평구,126.9266602,37.5989096,,5.193084487,,3.349289038,4.184798931,91.40661729,10.3575451,3.920050279,69.41014264
237,서울특별시 은평구 백련산로 146,은평구,126.9261538,37.597442,,5.087799853,,3.117762031,4.441313367,85.80210241,9.142967127,9.556001023,68.34377021
238,서울특별시 은평구 백련산로 127,은평구,126.923497,37.5969983,,6.271800741,1.2262608,1.370368831,5.001728679,96.11593673,13.15990293,6.933250634,76.90454414
239,서울특별시 은평구 갈현로3다길 15,은평구,126.9053464,37.6023882,,4.219681221,2.518483769,1.017203146,,55.97431697,5.069020256,4.682660044,48.4858979
240,서울특별시 은평구 갈현로3나길 23,은평구,126.9060015,37.6031215,,4.289950472,2.698713713,1.03185087,,62.35741529,5.18672917,4.942139191,51.42090814
241,서울특별시 은평구 갈현로33길 24,은평구,126.9142876,37.6221584,1.113629581,6.038305693,4.790028707,2.848979444,6.084909426,115.437105,10.36070948,7.288956705,54.63625225
242,서울특별시 은평구 갈현로29길 62,은평구,126.9109852,37.6232165,,4.138302925,1.923757864,,3.120642576,71.14321057,6.641248813,9.262136024,41.22566565
243,서울특별시 은평구 갈현로29길 11,은평구,126.913541,37.6189819,1.216427712,8.44069974,5.115037357,3.968595611,6.021249266,142.1013141,15.99804961,7.738252056,61.63392644
244,서울특별시 은평구 갈현로23길 41,은평구,126.9100162,37.6181006,,8.247842599,3.235040217,3.032321879,3.475431918,97.2254438,14.09292428,9.911346914,51.31503126
245,서울특별시 은평구 갈현로1길 36,은평구,126.9057246,37.5999489,,5.594153265,2.407815645,1.145984232,,56.33577717,5.681348634,3.73661225,52.0331418
246,서울특별시 은평구 갈현로1길 31,은평구,126.9068354,37.599227,,6.233286981,2.531049284,1.305042557,,71.45253262,6.673630096,3.462183702,60.38749748
247,서울특별시 은평구 갈현로17길 17,은평구,126.9092409,37.6115205,,8.412298926,4.3178969,1.431019875,1.562197303,86.98611571,15.16898677,9.973070329,54.92127682
248,서울특별시 은평구 갈현로15길 53,은평구,126.9059489,37.6103948,,7.235759959,3.135174596,1.008491906,1.04714892,55.06850542,9.537743048,7.846462898,40.8968192
249,서울특별시 은평구 갈현로11길 46,은평구,126.9054804,37.6055438,,5.149145854,2.053403488,,,51.77759291,5.864770349,5.669788255,45.56366646
250,서울특별시 은평구 가좌로7나길 35,은평구,126.9203156,37.5833193,,9.39232875,,1.099860064,7.22727314,109.7815366,19.96423114,7.165229726,70.79828952
251,서울특별시 은평구 가좌로7나길 30,은평구,126.9175836,37.5840189,,7.281194198,,2.514722412,8.156551937,114.5361634,18.58075168,6.319072332,76.30416713
252,서울특별시 은평구 가좌로 391,은평구,126.9041738,37.6004103,,4.215851482,2.171077978,,,43.53453662,5.803790993,3.926466306,44.3801272
253,서울특별시 은평구 가좌로 344,은평구,126.9069618,37.5979944,,7.564084834,1.504999811,2.385418066,,67.9293285,8.758707714,4.306606149,61.86557273
254,서울특별시 은평구 가좌로 334,은평구,126.9092382,37.59835762,,8.008018391,2.852040868,2.880519404,2.071660537,91.58309448,11.04955234,3.747039576,74.92342847
255,서울특별시 용산구 후암로 71-1,용산구,126.9757889,37.55185,,4.052068498,2.614316932,6.27868854,7.975545925,140.0386849,4.602298502,1.258014843,42.48725731
256,서울특별시 용산구 효창원로15길 16,용산구,126.9541123,37.5370379,,8.264793595,3.02229622,5.106094857,6.565050777,80.99592594,18.17552343,3.150931131,71.41946721
257,서울특별시 용산구 효창원로13길 7,용산구,126.9513,37.5353,,6.270421667,3.575686754,3.400210494,4.044018698,64.00934513,14.64917657,3.177592722,55.80758001
258,서울특별시 용산구 효창원로 88,용산구,126.9591984,37.5362695,,6.131026152,8.136797039,2.432236655,11.65557249,84.71699604,14.20526913,2.841744711,66.57445109
259,서울특별시 용산구 효창원로 17,용산구,126.9497669,37.5348358,,5.730490787,3.331988954,2.390785328,3.868563159,57.30486369,13.00543645,2.318867178,50.71348803
260,서울특별시 용산구 한남대로 60,용산구,127.0079791,37.5345031,,1.775539161,3.052337116,1.181370579,,56.94458071,2.476949595,1.097755184,18.71867754
261,서울특별시 용산구 한강대로43길 8,용산구,126.9697692,37.5321985,1.007363609,4.70046822,2.422098734,8.067663389,1.051080122,91.98348167,3.02011522,,24.61148118
262,서울특별시 용산구 한강대로 95,용산구,126.9666266,37.52881796,,4.24581989,2.624721654,4.786081689,1.013823178,79.27653056,2.451597068,,29.03368762
263,서울특별시 용산구 한강대로 69,용산구,126.9648918,37.52704117,,3.441180596,3.148106247,2.4409455,,65.06665219,2.097423502,,31.49355503
264,서울특별시 용산구 한강대로 372,용산구,126.9732233,37.5516976,,5.095148219,3.401689268,6.686912831,6.466792246,146.1901061,5.21101873,3.309724966,50.20877912
265,서울특별시 용산구 한강대로 211,용산구,126.9729911,37.5371896,1.026445968,5.526541519,1.738946186,6.492615396,,92.46026636,2.397414859,2.531830281,24.13678051
266,서울특별시 용산구 한강대로 205,용산구,126.9733121,37.5364563,1.113461119,5.408867904,2.002084248,6.883708233,,83.67055676,2.353718417,2.293261974,23.22674925
267,서울특별시 용산구 청파로 213,용산구,126.9703386,37.5386273,,7.109492371,3.285023046,6.067935619,1.057752543,112.2014231,2.9798244,3.710146679,34.35952631
268,서울특별시 용산구 장문로 27,용산구,126.9948167,37.5299597,,4.120439516,1.146509545,2.88372526,3.412306926,74.78999796,2.953141028,2.4740726,32.16880649
269,서울특별시 용산구 장문로 141,용산구,127.0038012,37.5287855,,1.290027365,1.862139509,,2.787728769,62.054004,2.712400744,1.579147228,24.86367082
